id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
138754790,duckdb,27023,2123,27023,409,C++,https://api.github.com/repos/duckdb/duckdb/languages,2018-06-26T15:04:45Z,2025-03-03T21:52:28Z
2055965,swagger-ui,27015,9028,27015,1256,JavaScript,https://api.github.com/repos/swagger-api/swagger-ui/languages,2011-07-15T22:56:39Z,2025-03-03T23:01:54Z
13926404,redash,27008,4427,27008,687,Python,https://api.github.com/repos/getredash/redash/languages,2013-10-28T13:19:39Z,2025-03-03T18:26:30Z
1254497,codemirror5,26972,4962,26972,432,JavaScript,https://api.github.com/repos/codemirror/codemirror5/languages,2011-01-14T13:44:03Z,2025-03-03T06:20:37Z
206084,legacy-homebrew,26962,11287,26962,0,,https://api.github.com/repos/Homebrew/legacy-homebrew/languages,2009-05-20T19:38:37Z,2025-03-02T08:06:09Z
14964475,Avalonia,26944,2327,26944,1658,C#,https://api.github.com/repos/AvaloniaUI/Avalonia/languages,2013-12-05T20:13:21Z,2025-03-03T23:10:49Z
278772719,vue-vben-admin,26925,7342,26925,78,Vue,https://api.github.com/repos/vbenjs/vue-vben-admin/languages,2020-07-11T02:29:21Z,2025-03-03T14:33:59Z
325573863,coder2gwy,26914,3715,26914,127,,https://api.github.com/repos/coder2gwy/coder2gwy/languages,2020-12-30T14:40:50Z,2025-03-03T14:06:18Z
143822069,rust-course,26886,2341,26886,76,Rust,https://api.github.com/repos/sunface/rust-course/languages,2018-08-07T05:01:21Z,2025-03-03T14:08:10Z
1028340,ace,26881,5285,26881,148,JavaScript,https://api.github.com/repos/ajaxorg/ace/languages,2010-10-27T10:43:36Z,2025-03-03T21:53:29Z
295992065,headlessui,26881,1107,26881,108,TypeScript,https://api.github.com/repos/tailwindlabs/headlessui/languages,2020-09-16T09:53:09Z,2025-03-03T21:09:03Z
720853375,data-engineer-handbook,26871,5485,26871,24,Jupyter Notebook,https://api.github.com/repos/DataExpert-io/data-engineer-handbook/languages,2023-11-19T19:47:41Z,2025-03-03T20:33:56Z
54400687,k6,26867,1307,26867,711,Go,https://api.github.com/repos/grafana/k6/languages,2016-03-21T15:30:24Z,2025-03-03T17:50:30Z
6452529,rethinkdb,26859,1855,26859,1353,C++,https://api.github.com/repos/rethinkdb/rethinkdb/languages,2012-10-30T05:37:47Z,2025-03-03T23:00:17Z
36891867,angular-cli,26852,11984,26852,295,TypeScript,https://api.github.com/repos/angular/angular-cli/languages,2015-06-04T19:49:37Z,2025-03-03T20:44:56Z
30215630,kit,26840,2450,26840,56,Go,https://api.github.com/repos/go-kit/kit/languages,2015-02-03T00:01:19Z,2025-03-03T20:19:44Z
74660642,taichi,26838,2331,26838,856,C++,https://api.github.com/repos/taichi-dev/taichi/languages,2016-11-24T10:00:05Z,2025-03-03T16:30:56Z
108110,mongo,26835,5632,26835,83,C++,https://api.github.com/repos/mongodb/mongo/languages,2009-01-15T16:15:18Z,2025-03-03T20:46:36Z
7634677,openssl,26825,10353,26825,1885,C,https://api.github.com/repos/openssl/openssl/languages,2013-01-15T22:34:48Z,2025-03-03T21:10:33Z
2579314,Faker,26800,3588,26800,228,PHP,https://api.github.com/repos/fzaninotto/Faker/languages,2011-10-14T22:49:02Z,2025-03-03T16:15:28Z
481366,gitflow,26767,2670,26767,321,Shell,https://api.github.com/repos/nvie/gitflow/languages,2010-01-20T23:14:12Z,2025-03-03T18:03:56Z
122692377,hangzhou_house_knowledge,26748,5291,26748,104,CSS,https://api.github.com/repos/houshanren/hangzhou_house_knowledge/languages,2018-02-24T01:54:18Z,2025-03-02T11:13:53Z
572984571,twenty,26718,2834,26718,158,TypeScript,https://api.github.com/repos/twentyhq/twenty/languages,2022-12-01T13:04:40Z,2025-03-03T22:32:09Z
102973646,fastai,26696,7580,26696,238,Jupyter Notebook,https://api.github.com/repos/fastai/fastai/languages,2017-09-09T17:43:36Z,2025-03-03T19:31:28Z
379865325,drizzle-orm,26661,783,26661,1375,TypeScript,https://api.github.com/repos/drizzle-team/drizzle-orm/languages,2021-06-24T09:03:05Z,2025-03-03T23:15:35Z
16587283,xgboost,26656,8745,26656,428,C++,https://api.github.com/repos/dmlc/xgboost/languages,2014-02-06T17:28:03Z,2025-03-03T20:00:02Z
612139233,so-vits-svc,26641,4917,26641,28,Python,https://api.github.com/repos/svc-develop-team/so-vits-svc/languages,2023-03-10T09:31:09Z,2025-03-03T22:39:13Z
45431898,react-virtualized,26636,3066,26636,3,JavaScript,https://api.github.com/repos/bvaughn/react-virtualized/languages,2015-11-03T00:48:07Z,2025-03-03T21:34:33Z
193162629,Rectangle,26549,809,26549,94,Swift,https://api.github.com/repos/rxhanson/Rectangle/languages,2019-06-21T21:34:53Z,2025-03-03T21:25:48Z
481872,vagrant,26525,4452,26525,756,Ruby,https://api.github.com/repos/hashicorp/vagrant/languages,2010-01-21T08:34:27Z,2025-03-03T22:51:49Z
299628763,30-Days-Of-React,26507,7555,26507,237,JavaScript,https://api.github.com/repos/Asabeneh/30-Days-Of-React/languages,2020-09-29T13:38:54Z,2025-03-03T21:02:14Z
196284711,cascadia-code,26506,819,26506,145,Python,https://api.github.com/repos/microsoft/cascadia-code/languages,2019-07-10T22:50:20Z,2025-03-03T18:41:43Z
396569538,khoj,26506,1441,26506,76,Python,https://api.github.com/repos/khoj-ai/khoj/languages,2021-08-16T01:48:44Z,2025-03-03T21:27:05Z
144590939,vscodium,26505,1191,26505,126,Shell,https://api.github.com/repos/VSCodium/vscodium/languages,2018-08-13T14:26:58Z,2025-03-03T20:48:38Z
71056775,kitty,26493,1045,26493,24,Python,https://api.github.com/repos/kovidgoyal/kitty/languages,2016-10-16T14:48:28Z,2025-03-03T23:13:18Z
495836457,create-t3-app,26485,1242,26485,84,TypeScript,https://api.github.com/repos/t3-oss/create-t3-app/languages,2022-05-24T13:31:01Z,2025-03-03T21:41:27Z
958314,nodemon,26470,1735,26470,8,JavaScript,https://api.github.com/repos/remy/nodemon/languages,2010-10-03T12:50:52Z,2025-03-03T22:18:37Z
211124697,spleeter,26461,2890,26461,257,Python,https://api.github.com/repos/deezer/spleeter/languages,2019-09-26T15:40:46Z,2025-03-03T20:52:55Z
34777562,srs,26455,5444,26455,250,C++,https://api.github.com/repos/ossrs/srs/languages,2015-04-29T06:59:32Z,2025-03-03T22:09:35Z
91493088,GoodbyeDPI,26416,1963,26416,137,C,https://api.github.com/repos/ValdikSS/GoodbyeDPI/languages,2017-05-16T18:48:52Z,2025-03-03T21:10:01Z
2810455,the_silver_searcher,26381,1433,26381,560,C,https://api.github.com/repos/ggreer/the_silver_searcher/languages,2011-11-19T19:50:47Z,2025-03-03T19:31:20Z
683892956,ChatDev,26348,3344,26348,48,Python,https://api.github.com/repos/OpenBMB/ChatDev/languages,2023-08-28T02:18:13Z,2025-03-03T23:01:21Z
43695474,quasar,26330,3576,26330,612,JavaScript,https://api.github.com/repos/quasarframework/quasar/languages,2015-10-05T15:45:36Z,2025-03-03T19:57:21Z
105919803,Detectron,26320,5452,26320,331,Python,https://api.github.com/repos/facebookresearch/Detectron/languages,2017-10-05T17:32:00Z,2025-03-03T12:38:19Z
148736243,miaosha,26266,6618,26266,4,Java,https://api.github.com/repos/qiurunze123/miaosha/languages,2018-09-14T04:36:24Z,2025-03-03T11:22:54Z
12244426,nprogress,26251,1810,26251,134,JavaScript,https://api.github.com/repos/rstacruz/nprogress/languages,2013-08-20T13:58:02Z,2025-03-03T20:06:03Z
1357796,emscripten,26238,3362,26238,2225,C++,https://api.github.com/repos/emscripten-core/emscripten/languages,2011-02-12T05:23:30Z,2025-03-03T22:37:44Z
394318710,ExplorerPatcher,26231,1101,26231,241,C,https://api.github.com/repos/valinet/ExplorerPatcher/languages,2021-08-09T14:17:24Z,2025-03-03T22:18:50Z
11276147,cmder,26221,2044,26221,59,C++,https://api.github.com/repos/cmderdev/cmder/languages,2013-07-09T07:44:22Z,2025-03-03T20:46:54Z
2990192,Signal-Android,26203,6286,26203,387,Kotlin,https://api.github.com/repos/signalapp/Signal-Android/languages,2011-12-15T20:01:12Z,2025-03-03T21:45:05Z
37912398,nginx,26164,7177,26164,174,C,https://api.github.com/repos/nginx/nginx/languages,2015-06-23T10:26:27Z,2025-03-03T22:15:54Z
21484781,jumpserver,26163,5407,26163,46,Python,https://api.github.com/repos/jumpserver/jumpserver/languages,2014-07-04T03:54:59Z,2025-03-03T14:26:45Z
34453060,awesome-electron,26158,2031,26158,8,,https://api.github.com/repos/sindresorhus/awesome-electron/languages,2015-04-23T11:48:53Z,2025-03-03T22:16:25Z
119162419,next-auth,26132,3723,26132,416,TypeScript,https://api.github.com/repos/nextauthjs/next-auth/languages,2018-01-27T12:28:16Z,2025-03-03T21:48:40Z
63484632,fastText,26094,4738,26094,555,HTML,https://api.github.com/repos/facebookresearch/fastText/languages,2016-07-16T13:38:42Z,2025-03-02T20:23:17Z
70198664,lottie-ios,26081,3774,26081,27,Swift,https://api.github.com/repos/airbnb/lottie-ios/languages,2016-10-06T22:38:38Z,2025-03-03T20:29:01Z
51270739,awesome-vscode,26047,1246,26047,68,JavaScript,https://api.github.com/repos/viatsko/awesome-vscode/languages,2016-02-07T23:02:45Z,2025-03-03T12:35:07Z
18666758,darknet,26043,21324,26043,1979,C,https://api.github.com/repos/pjreddie/darknet/languages,2014-04-11T07:59:16Z,2025-03-03T12:40:27Z
571613891,supervision,26039,1964,26039,110,Python,https://api.github.com/repos/roboflow/supervision/languages,2022-11-28T14:08:44Z,2025-03-03T22:38:19Z
60273704,DeepSpeech,25999,4021,25999,151,C++,https://api.github.com/repos/mozilla/DeepSpeech/languages,2016-06-02T15:04:53Z,2025-03-03T22:53:42Z
49935814,ItChat,25981,5681,25981,301,Python,https://api.github.com/repos/littlecodersh/ItChat/languages,2016-01-19T07:49:48Z,2025-03-03T13:44:41Z
118858739,hacker-laws,25964,1515,25964,143,Shell,https://api.github.com/repos/dwmkerr/hacker-laws/languages,2018-01-25T03:46:34Z,2025-03-02T15:50:49Z
48003886,go-patterns,25961,2243,25961,65,Go,https://api.github.com/repos/tmrts/go-patterns/languages,2015-12-14T22:05:06Z,2025-03-03T21:08:17Z
3620194,select2,25958,6252,25958,144,JavaScript,https://api.github.com/repos/select2/select2/languages,2012-03-04T18:43:12Z,2025-03-03T20:02:00Z
778556932,desktop,25930,676,25930,914,JavaScript,https://api.github.com/repos/zen-browser/desktop/languages,2024-03-28T00:05:55Z,2025-03-03T22:43:01Z
7240954,fonts,25918,3200,25918,181,Shell,https://api.github.com/repos/powerline/fonts/languages,2012-12-19T13:31:50Z,2025-03-03T18:53:36Z
71487058,table,25907,3134,25907,242,TypeScript,https://api.github.com/repos/TanStack/table/languages,2016-10-20T17:25:08Z,2025-03-03T22:36:59Z
51769689,refined-github,25895,1521,25895,122,TypeScript,https://api.github.com/repos/refined-github/refined-github/languages,2016-02-15T16:45:02Z,2025-03-03T20:10:32Z
783833344,llm.c,25890,2972,25890,194,Cuda,https://api.github.com/repos/karpathy/llm.c/languages,2024-04-08T16:58:11Z,2025-03-03T22:45:24Z
120227732,fyne,25874,1424,25874,706,Go,https://api.github.com/repos/fyne-io/fyne/languages,2018-02-04T22:07:16Z,2025-03-03T21:41:35Z
175856326,everyone-can-use-english,25870,3843,25870,59,TypeScript,https://api.github.com/repos/ZuodaoTech/everyone-can-use-english/languages,2019-03-15T16:33:53Z,2025-03-03T13:06:50Z
49217007,setup-ipsec-vpn,25859,6367,25859,0,Shell,https://api.github.com/repos/hwdsl2/setup-ipsec-vpn/languages,2016-01-07T16:44:12Z,2025-03-03T19:11:48Z
21515044,awesome-datascience,25858,6010,25858,6,,https://api.github.com/repos/academic/awesome-datascience/languages,2014-07-05T07:07:43Z,2025-03-03T21:50:45Z
197081291,iced,25851,1244,25851,352,Rust,https://api.github.com/repos/iced-rs/iced/languages,2019-07-15T22:34:46Z,2025-03-03T22:59:37Z
515647260,1Panel,25846,2309,25846,618,Go,https://api.github.com/repos/1Panel-dev/1Panel/languages,2022-07-19T15:44:52Z,2025-03-03T22:58:01Z
13862381,Telegram,25841,8282,25841,399,Java,https://api.github.com/repos/DrKLO/Telegram/languages,2013-10-25T14:08:10Z,2025-03-03T23:06:13Z
819554665,exo,25840,1556,25840,345,Python,https://api.github.com/repos/exo-explore/exo/languages,2024-06-24T18:36:22Z,2025-03-03T23:01:41Z
