id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
63476337,Python,197828,46329,197828,353,Python,https://api.github.com/repos/TheAlgorithms/Python/languages,2016-07-16T09:44:01Z,2025-03-03T21:42:16Z
126577260,javascript-algorithms,190292,30509,190292,357,JavaScript,https://api.github.com/repos/trekhleb/javascript-algorithms/languages,2018-03-24T07:47:04Z,2025-03-03T22:13:51Z
2325298,linux,188921,55331,188921,447,C,https://api.github.com/repos/torvalds/linux/languages,2011-09-04T22:48:12Z,2025-03-03T22:13:09Z
45717250,tensorflow,188354,74560,188354,7381,C++,https://api.github.com/repos/tensorflow/tensorflow/languages,2015-11-07T01:19:20Z,2025-03-03T22:40:25Z
14440270,You-Dont-Know-JS,181187,33595,181187,126,,https://api.github.com/repos/getify/You-Dont-Know-JS/languages,2013-11-16T02:37:24Z,2025-03-03T22:37:42Z
121395510,CS-Notes,179173,51207,179173,213,,https://api.github.com/repos/CyC2018/CS-Notes/languages,2018-02-13T14:56:24Z,2025-03-03T22:38:57Z
291137,ohmyzsh,176441,26014,176441,477,Shell,https://api.github.com/repos/ohmyzsh/ohmyzsh/languages,2009-08-28T18:15:37Z,2025-03-03T22:31:25Z
19415064,computer-science,176063,22349,176063,13,,https://api.github.com/repos/ossu/computer-science/languages,2014-05-04T00:18:39Z,2025-03-03T22:28:21Z
614765452,AutoGPT,172123,45189,172123,214,Python,https://api.github.com/repos/Significant-Gravitas/AutoGPT/languages,2023-03-16T09:21:07Z,2025-03-03T22:13:53Z
2126244,bootstrap,171677,79046,171677,665,JavaScript,https://api.github.com/repos/twbs/bootstrap/languages,2011-07-29T21:19:00Z,2025-03-03T21:09:24Z
31792824,flutter,168940,28120,168940,13227,Dart,https://api.github.com/repos/flutter/flutter/languages,2015-03-06T22:54:58Z,2025-03-03T22:43:08Z
41881900,vscode,168016,30785,168016,9375,TypeScript,https://api.github.com/repos/microsoft/vscode/languages,2015-09-03T20:23:38Z,2025-03-03T22:38:42Z
1062897,gitignore,164784,83107,164784,500,,https://api.github.com/repos/github/gitignore/languages,2010-11-08T20:17:14Z,2025-03-03T21:50:53Z
123458551,Python-100-Days,161546,53034,161546,700,Jupyter Notebook,https://api.github.com/repos/jackfrued/Python-100-Days/languages,2018-03-01T16:05:52Z,2025-03-03T19:54:04Z
138393139,the-book-of-secret-knowledge,159625,10063,159625,89,,https://api.github.com/repos/trimstray/the-book-of-secret-knowledge/languages,2018-06-23T10:43:14Z,2025-03-03T22:26:34Z
35955666,the-art-of-command-line,154932,14595,154932,246,,https://api.github.com/repos/jlevy/the-art-of-command-line/languages,2015-05-20T15:11:03Z,2025-03-03T21:06:54Z
527591471,stable-diffusion-webui,148794,27802,148794,2364,Python,https://api.github.com/repos/AUTOMATIC1111/stable-diffusion-webui/languages,2022-08-22T14:05:26Z,2025-03-03T21:59:46Z
132464395,JavaGuide,148454,45734,148454,66,Java,https://api.github.com/repos/Snailclimb/JavaGuide/languages,2018-05-07T13:27:00Z,2025-03-03T20:00:01Z
6498492,javascript,146189,26668,146189,167,JavaScript,https://api.github.com/repos/airbnb/javascript/languages,2012-11-01T23:13:50Z,2025-03-03T22:12:52Z
155220641,transformers,140534,28181,140534,1574,Python,https://api.github.com/repos/huggingface/transformers/languages,2018-10-29T13:56:00Z,2025-03-03T22:24:18Z
21540759,awesome-go,139098,12132,139098,114,Go,https://api.github.com/repos/avelino/awesome-go/languages,2014-07-06T13:42:15Z,2025-03-03T22:26:38Z
1039520,youtube-dl,134473,10225,134473,4187,Python,https://api.github.com/repos/ytdl-org/youtube-dl/languages,2010-10-31T14:35:07Z,2025-03-03T20:26:58Z
658928958,ollama,130738,10713,130738,1635,Go,https://api.github.com/repos/ollama/ollama/languages,2023-06-26T19:39:32Z,2025-03-03T22:43:08Z
70107786,next.js,129854,27807,129854,3201,JavaScript,https://api.github.com/repos/vercel/next.js/languages,2016-10-05T23:32:51Z,2025-03-03T22:41:22Z
241576270,fucking-algorithm,127049,23311,127049,42,Markdown,https://api.github.com/repos/labuladong/fucking-algorithm/languages,2020-02-19T09:01:23Z,2025-03-03T19:30:44Z
23096959,go,126161,17921,126161,9516,Go,https://api.github.com/repos/golang/go/languages,2014-08-19T04:33:40Z,2025-03-03T22:37:06Z
233472199,Microsoft-Activation-Scripts,123288,11997,123288,3,Batchfile,https://api.github.com/repos/massgravel/Microsoft-Activation-Scripts/languages,2020-01-12T23:03:34Z,2025-03-03T22:43:52Z
112507086,30-seconds-of-code,122830,12097,122830,0,JavaScript,https://api.github.com/repos/Chalarangelo/30-seconds-of-code/languages,2017-11-29T17:35:03Z,2025-03-03T21:21:21Z
62607227,tech-interview-handbook,122288,15033,122288,49,TypeScript,https://api.github.com/repos/yangshun/tech-interview-handbook/languages,2016-07-05T05:00:48Z,2025-03-03T21:52:11Z
574523116,awesome-chatgpt-prompts,121099,16281,121099,261,HTML,https://api.github.com/repos/f/awesome-chatgpt-prompts/languages,2022-12-05T13:54:13Z,2025-03-03T21:55:54Z
29028775,react-native,120839,24530,120839,889,C++,https://api.github.com/repos/facebook/react-native/languages,2015-01-09T18:10:16Z,2025-03-03T22:41:10Z
111583593,scrcpy,118394,11191,118394,2284,C,https://api.github.com/repos/Genymobile/scrcpy/languages,2017-11-21T18:00:27Z,2025-03-03T22:43:54Z
9384267,electron,115667,15843,115667,948,C++,https://api.github.com/repos/electron/electron/languages,2013-04-12T01:47:36Z,2025-03-03T22:04:13Z
184456251,PowerToys,115261,6785,115261,5959,C#,https://api.github.com/repos/microsoft/PowerToys/languages,2019-05-01T17:44:02Z,2025-03-03T22:34:26Z
20580498,kubernetes,113429,40338,113429,2578,Go,https://api.github.com/repos/kubernetes/kubernetes/languages,2014-06-06T22:56:04Z,2025-03-03T22:30:05Z
14098069,free-programming-books-zh_CN,112776,28262,112776,31,,https://api.github.com/repos/justjavac/free-programming-books-zh_CN/languages,2013-11-04T01:59:19Z,2025-03-03T20:20:19Z
943149,d3,109959,22865,109959,21,Shell,https://api.github.com/repos/d3/d3/languages,2010-09-27T17:22:42Z,2025-03-03T21:42:20Z
27193779,node,109950,30780,109950,2143,JavaScript,https://api.github.com/repos/nodejs/node/languages,2014-11-26T19:57:11Z,2025-03-03T22:41:57Z
561730219,hello-algo,109633,13640,109633,44,Java,https://api.github.com/repos/krahets/hello-algo/languages,2022-11-04T11:08:34Z,2025-03-03T22:30:56Z
23088740,axios,106415,11017,106415,671,JavaScript,https://api.github.com/repos/axios/axios/languages,2014-08-18T22:30:27Z,2025-03-03T22:31:43Z
576201,three.js,104661,35576,104661,560,JavaScript,https://api.github.com/repos/mrdoob/three.js/languages,2010-03-23T18:58:01Z,2025-03-03T21:36:06Z
63537249,create-react-app,103114,26981,103114,2295,JavaScript,https://api.github.com/repos/facebook/create-react-app/languages,2016-07-17T14:55:11Z,2025-03-03T20:48:00Z
307260205,yt-dlp,102644,8045,102644,1820,Python,https://api.github.com/repos/yt-dlp/yt-dlp/languages,2020-10-26T04:22:55Z,2025-03-03T22:28:09Z
20929025,TypeScript,102422,12691,102422,6069,TypeScript,https://api.github.com/repos/microsoft/TypeScript/languages,2014-06-17T15:28:39Z,2025-03-03T20:59:35Z
552661142,langchain,102114,16557,102114,397,Jupyter Notebook,https://api.github.com/repos/langchain-ai/langchain/languages,2022-10-17T02:58:36Z,2025-03-03T22:38:03Z
133442384,deno,101993,5501,101993,2113,Rust,https://api.github.com/repos/denoland/deno/languages,2018-05-15T01:34:26Z,2025-03-03T21:33:41Z
103633984,nodebestpractices,101930,10334,101930,79,Dockerfile,https://api.github.com/repos/goldbergyoni/nodebestpractices/languages,2017-09-15T08:33:19Z,2025-03-03T18:53:58Z
724712,rust,101650,13159,101650,10845,Rust,https://api.github.com/repos/rust-lang/rust/languages,2010-06-16T20:39:03Z,2025-03-03T22:06:55Z
58028038,HelloGitHub,99186,9827,99186,199,Python,https://api.github.com/repos/521xueweihan/HelloGitHub/languages,2016-05-04T06:24:11Z,2025-03-03T22:23:55Z
100060912,terminal,97245,8467,97245,1646,C++,https://api.github.com/repos/microsoft/terminal/languages,2017-08-11T18:38:22Z,2025-03-03T21:25:42Z
24195339,angular,97094,25920,97094,1761,TypeScript,https://api.github.com/repos/angular/angular/languages,2014-09-18T16:12:01Z,2025-03-03T22:21:01Z
23083156,material-ui,94929,32515,94929,1842,TypeScript,https://api.github.com/repos/mui/material-ui/languages,2014-08-18T19:11:54Z,2025-03-03T19:47:48Z
15634981,godot,94692,21818,94692,14902,C++,https://api.github.com/repos/godotengine/godot/languages,2014-01-04T16:05:36Z,2025-03-03T22:41:04Z
34526884,ant-design,93864,51373,93864,1284,TypeScript,https://api.github.com/repos/ant-design/ant-design/languages,2015-04-24T15:37:24Z,2025-03-03T22:22:37Z
231283452,excalidraw,93627,8977,93627,2049,TypeScript,https://api.github.com/repos/excalidraw/excalidraw/languages,2020-01-02T01:04:43Z,2025-03-03T22:33:04Z
74791366,clean-code-javascript,92541,12398,92541,108,JavaScript,https://api.github.com/repos/ryanmcdermott/clean-code-javascript/languages,2016-11-25T22:25:41Z,2025-03-03T21:08:52Z
32484381,free-for-dev,92522,10002,92522,13,HTML,https://api.github.com/repos/ripienaar/free-for-dev/languages,2015-03-18T21:06:26Z,2025-03-03T21:42:31Z
15204860,papers-we-love,91309,5856,91309,2,Shell,https://api.github.com/repos/papers-we-love/papers-we-love/languages,2013-12-15T14:31:41Z,2025-03-03T21:32:02Z
48378947,frp,91047,13763,91047,60,Go,https://api.github.com/repos/fatedier/frp/languages,2015-12-21T15:24:59Z,2025-03-03T21:48:18Z
22790488,java-design-patterns,90895,26830,90895,153,Java,https://api.github.com/repos/iluwatar/java-design-patterns/languages,2014-08-09T16:45:18Z,2025-03-03T22:12:30Z
157616880,iptv,90685,3198,90685,281,JavaScript,https://api.github.com/repos/iptv-org/iptv/languages,2018-11-14T22:00:57Z,2025-03-03T21:49:05Z
908531752,DeepSeek-V3,90625,14622,90625,124,Python,https://api.github.com/repos/deepseek-ai/DeepSeek-V3/languages,2024-12-26T09:52:40Z,2025-03-03T22:26:52Z
33614304,thefuck,90321,3630,90321,372,Python,https://api.github.com/repos/nvbn/thefuck/languages,2015-04-08T15:08:04Z,2025-03-03T22:17:58Z
196701619,tauri,90035,2750,90035,1027,Rust,https://api.github.com/repos/tauri-apps/tauri/languages,2019-07-13T09:09:37Z,2025-03-03T22:24:08Z
90796663,puppeteer,89864,9151,89864,264,TypeScript,https://api.github.com/repos/puppeteer/puppeteer/languages,2017-05-09T22:16:13Z,2025-03-03T19:17:07Z
55076063,Awesome-Hacking,89556,9144,89556,20,,https://api.github.com/repos/Hack-with-Github/Awesome-Hacking/languages,2016-03-30T15:47:10Z,2025-03-03T20:18:03Z
88464704,vue-element-admin,88823,30536,88823,1353,Vue,https://api.github.com/repos/PanJiaChen/vue-element-admin/languages,2017-04-17T03:35:49Z,2025-03-03T21:35:13Z
65600975,pytorch,87462,23497,87462,15710,Python,https://api.github.com/repos/pytorch/pytorch/languages,2016-08-13T05:26:41Z,2025-03-03T22:31:53Z
16408992,neovim,86837,5909,86837,1871,Vim Script,https://api.github.com/repos/neovim/neovim/languages,2014-01-31T13:39:22Z,2025-03-03T22:41:46Z
101296881,every-programmer-should-know,86375,7939,86375,54,,https://api.github.com/repos/mtdvio/every-programmer-should-know/languages,2017-08-24T13:18:26Z,2025-03-03T22:12:43Z
106017343,tailwindcss,86076,4396,86076,101,TypeScript,https://api.github.com/repos/tailwindlabs/tailwindcss/languages,2017-10-06T14:59:14Z,2025-03-03T22:34:46Z
54173593,storybook,85995,9456,85995,2213,TypeScript,https://api.github.com/repos/storybookjs/storybook/languages,2016-03-18T04:23:44Z,2025-03-03T22:31:37Z
311525798,Web-Dev-For-Beginners,85326,12673,85326,123,JavaScript,https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/languages,2020-11-10T02:44:00Z,2025-03-03T21:31:53Z
919443098,DeepSeek-R1,84510,10915,84510,303,,https://api.github.com/repos/deepseek-ai/DeepSeek-R1/languages,2025-01-20T11:57:28Z,2025-03-03T22:39:03Z
299354207,rustdesk,83260,11664,83260,56,Rust,https://api.github.com/repos/rustdesk/rustdesk/languages,2020-09-28T15:36:08Z,2025-03-03T21:48:44Z
612230,nvm,82591,8248,82591,339,Shell,https://api.github.com/repos/nvm-sh/nvm/languages,2010-04-15T17:47:47Z,2025-03-03T22:14:47Z
4164482,django,82561,32320,82561,302,Python,https://api.github.com/repos/django/django/languages,2012-04-28T02:47:18Z,2025-03-03T22:37:16Z
172562475,app-ideas,82371,9661,82371,482,,https://api.github.com/repos/florinpop17/app-ideas/languages,2019-02-25T18:36:56Z,2025-03-03T22:11:03Z
1181927,bitcoin,82285,36870,82285,677,C++,https://api.github.com/repos/bitcoin/bitcoin/languages,2010-12-19T15:16:43Z,2025-03-03T22:08:03Z
585146387,ui,82057,5419,82057,1693,TypeScript,https://api.github.com/repos/shadcn-ui/ui/languages,2023-01-04T12:43:27Z,2025-03-03T22:14:08Z
74293321,svelte,81611,4408,81611,820,JavaScript,https://api.github.com/repos/sveltejs/svelte/languages,2016-11-20T18:13:05Z,2025-03-03T21:59:32Z
612344730,NextChat,81564,61156,81564,669,TypeScript,https://api.github.com/repos/ChatGPTNextWeb/NextChat/languages,2023-03-10T18:27:54Z,2025-03-03T21:44:09Z
160919119,fastapi,81563,7025,81563,309,Python,https://api.github.com/repos/fastapi/fastapi/languages,2018-12-08T08:21:47Z,2025-03-03T22:42:11Z
2561582,animate.css,81380,16226,81380,53,CSS,https://api.github.com/repos/animate-css/animate.css/languages,2011-10-12T10:07:38Z,2025-03-03T17:20:53Z
52631841,realworld,81262,7404,81262,68,TypeScript,https://api.github.com/repos/gothinkster/realworld/languages,2016-02-26T20:49:53Z,2025-03-03T19:19:42Z
5108051,opencv,80863,56008,80863,2719,C++,https://api.github.com/repos/opencv/opencv/languages,2012-07-19T09:40:17Z,2025-03-03T21:19:12Z
