id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
72495579,gitea,47370,5689,47370,2771,Go,https://api.github.com/repos/go-gitea/gitea/languages,2016-11-01T02:13:26Z,2025-03-03T23:07:40Z
178991158,starship,47352,2049,47352,834,Rust,https://api.github.com/repos/starship/starship/languages,2019-04-02T03:23:12Z,2025-03-03T23:07:57Z
311683390,ImHex,47295,2042,47295,221,C++,https://api.github.com/repos/WerWolv/ImHex/languages,2020-11-10T14:27:00Z,2025-03-03T22:00:04Z
58836534,algorithm-visualizer,47181,7339,47181,66,JavaScript,https://api.github.com/repos/algorithm-visualizer/algorithm-visualizer/languages,2016-05-15T00:27:45Z,2025-03-03T21:23:38Z
68720867,first-contributions,47078,83500,47078,71,,https://api.github.com/repos/firstcontributions/first-contributions/languages,2016-09-20T14:35:09Z,2025-03-03T22:52:45Z
40416236,big-list-of-naughty-strings,46985,2150,46985,106,Python,https://api.github.com/repos/minimaxir/big-list-of-naughty-strings/languages,2015-08-08T20:57:20Z,2025-03-03T22:13:54Z
262296122,PaddleOCR,46914,8033,46914,90,Python,https://api.github.com/repos/PaddlePaddle/PaddleOCR/languages,2020-05-08T10:38:16Z,2025-03-03T20:23:26Z
68957920,awesome-wechat-weapp,46867,8735,46867,2,,https://api.github.com/repos/justjavac/awesome-wechat-weapp/languages,2016-09-22T20:04:48Z,2025-03-03T20:11:03Z
162279822,Motrix,46828,4609,46828,750,JavaScript,https://api.github.com/repos/agalwood/Motrix/languages,2018-12-18T11:45:05Z,2025-03-03T22:59:44Z
323965659,alist,46740,6030,46740,398,Go,https://api.github.com/repos/AlistGo/alist/languages,2020-12-23T17:40:29Z,2025-03-03T17:44:01Z
49609581,PowerShell,46637,7517,46637,1125,C#,https://api.github.com/repos/PowerShell/PowerShell/languages,2016-01-13T23:41:35Z,2025-03-03T20:47:47Z
34302698,serverless,46604,5741,46604,1236,JavaScript,https://api.github.com/repos/serverless/serverless/languages,2015-04-21T03:48:40Z,2025-03-03T20:47:30Z
139824423,100-Days-Of-ML-Code,46592,10802,46592,61,,https://api.github.com/repos/Avik-Jain/100-Days-Of-ML-Code/languages,2018-07-05T09:11:43Z,2025-03-03T22:03:52Z
1644196,julia,46507,5548,46507,5018,Julia,https://api.github.com/repos/JuliaLang/julia/languages,2011-04-21T07:01:50Z,2025-03-03T21:04:45Z
519859998,AFFiNE,46180,3059,46180,445,TypeScript,https://api.github.com/repos/toeverything/AFFiNE/languages,2022-07-31T18:45:21Z,2025-03-03T22:52:37Z
5152285,okhttp,46180,9193,46180,165,Kotlin,https://api.github.com/repos/square/okhttp/languages,2012-07-23T13:42:55Z,2025-03-03T20:54:15Z
82227585,design-patterns-for-humans,46036,5374,46036,16,,https://api.github.com/repos/kamranahmedse/design-patterns-for-humans/languages,2017-02-16T21:24:39Z,2025-03-03T21:10:30Z
135786093,react,45980,4175,45980,4,JavaScript,https://api.github.com/repos/typescript-cheatsheets/react/languages,2018-06-02T04:08:16Z,2025-03-03T16:51:21Z
98029592,learn-regex,45922,6266,45922,71,,https://api.github.com/repos/ziishaned/learn-regex/languages,2017-07-22T12:21:03Z,2025-03-03T22:55:47Z
11177928,Projects,45869,10618,45869,88,,https://api.github.com/repos/karan/Projects/languages,2013-07-04T13:37:27Z,2025-03-03T21:31:41Z
41912791,v2ray-core,45805,8957,45805,10,Go,https://api.github.com/repos/v2ray/v2ray-core/languages,2015-09-04T11:42:53Z,2025-03-03T19:55:58Z
33791743,x64dbg,45534,2505,45534,598,C++,https://api.github.com/repos/x64dbg/x64dbg/languages,2015-04-11T20:48:23Z,2025-03-03T20:22:57Z
16752620,gogs,45532,4884,45532,953,Go,https://api.github.com/repos/gogs/gogs/languages,2014-02-12T01:57:08Z,2025-03-03T19:29:19Z
8681349,huginn,45066,3893,45066,679,Ruby,https://api.github.com/repos/huginn/huginn/languages,2013-03-10T06:00:31Z,2025-03-03T21:34:49Z
222751131,30-Days-Of-Python,44845,8579,44845,189,Python,https://api.github.com/repos/Asabeneh/30-Days-Of-Python/languages,2019-11-19T17:24:16Z,2025-03-03T23:11:40Z
51148780,architecture-samples,44800,11702,44800,202,Kotlin,https://api.github.com/repos/android/architecture-samples/languages,2016-02-05T13:42:07Z,2025-03-03T22:27:18Z
5239185,quill,44750,3460,44750,520,TypeScript,https://api.github.com/repos/slab/quill/languages,2012-07-30T23:23:18Z,2025-03-03T20:03:26Z
858127,pandas,44743,18278,44743,3713,Python,https://api.github.com/repos/pandas-dev/pandas/languages,2010-08-24T01:37:33Z,2025-03-03T23:11:54Z
7741856,pixijs,44646,4838,44646,412,TypeScript,https://api.github.com/repos/pixijs/pixijs/languages,2013-01-21T22:40:50Z,2025-03-03T22:15:48Z
11171548,json,44604,6881,44604,111,C++,https://api.github.com/repos/nlohmann/json/languages,2013-07-04T08:47:49Z,2025-03-03T18:46:39Z
3214406,meteor,44583,5205,44583,353,JavaScript,https://api.github.com/repos/meteor/meteor/languages,2012-01-19T01:58:17Z,2025-03-03T19:45:50Z
281975310,type-challenges,44569,4849,44569,31465,TypeScript,https://api.github.com/repos/type-challenges/type-challenges/languages,2020-07-23T14:33:11Z,2025-03-03T20:47:13Z
15062869,jest,44569,6520,44569,335,TypeScript,https://api.github.com/repos/jestjs/jest/languages,2013-12-10T00:18:04Z,2025-03-03T22:56:35Z
15428480,AdminLTE,44393,18171,44393,149,Astro,https://api.github.com/repos/ColorlibHQ/AdminLTE/languages,2013-12-25T02:52:40Z,2025-03-03T21:28:16Z
695864515,Deep-Live-Cam,44387,6536,44387,12,Python,https://api.github.com/repos/hacksider/Deep-Live-Cam/languages,2023-09-24T13:19:31Z,2025-03-03T22:35:12Z
17728164,terraform,44318,9709,44318,1999,Go,https://api.github.com/repos/hashicorp/terraform/languages,2014-03-13T22:25:48Z,2025-03-03T22:59:50Z
29887499,open-source-ios-apps,44107,5507,44107,1,,https://api.github.com/repos/dkhamsing/open-source-ios-apps/languages,2015-01-26T23:32:34Z,2025-03-03T22:49:36Z
510607652,pocketbase,44068,2133,44068,21,Go,https://api.github.com/repos/pocketbase/pocketbase/languages,2022-07-05T06:06:21Z,2025-03-03T22:08:23Z
229764465,30-Days-Of-JavaScript,44027,10182,44027,355,JavaScript,https://api.github.com/repos/Asabeneh/30-Days-Of-JavaScript/languages,2019-12-23T14:07:40Z,2025-03-03T21:27:59Z
207645083,query,44011,3051,44011,115,TypeScript,https://api.github.com/repos/TanStack/query/languages,2019-09-10T19:23:58Z,2025-03-03T21:00:04Z
65388917,PythonDataScienceHandbook,43989,18111,43989,216,Jupyter Notebook,https://api.github.com/repos/jakevdp/PythonDataScienceHandbook/languages,2016-08-10T14:24:36Z,2025-03-03T18:53:49Z
402860175,fuels-ts,43889,1373,43889,102,TypeScript,https://api.github.com/repos/FuelLabs/fuels-ts/languages,2021-09-03T18:11:03Z,2025-03-03T08:30:02Z
423275200,fuels-rs,43879,1352,43879,96,Rust,https://api.github.com/repos/FuelLabs/fuels-rs/languages,2021-10-31T22:33:54Z,2025-03-03T08:30:05Z
255378816,htmx,43770,1415,43770,610,JavaScript,https://api.github.com/repos/bigskysoftware/htmx/languages,2020-04-13T16:17:51Z,2025-03-03T21:51:50Z
62367558,hyper,43754,3530,43754,995,TypeScript,https://api.github.com/repos/vercel/hyper/languages,2016-07-01T06:01:21Z,2025-03-03T18:44:13Z
61893399,awesome-react-components,43709,3565,43709,19,,https://api.github.com/repos/brillout/awesome-react-components/languages,2016-06-24T15:19:33Z,2025-03-03T22:33:27Z
99598595,parcel,43693,2268,43693,614,JavaScript,https://api.github.com/repos/parcel-bundler/parcel/languages,2017-08-07T16:36:47Z,2025-03-03T22:03:21Z
364474335,zx,43660,1125,43660,12,JavaScript,https://api.github.com/repos/google/zx/languages,2021-05-05T05:50:01Z,2025-03-03T21:54:56Z
676676006,Fooocus,43552,6547,43552,259,Python,https://api.github.com/repos/lllyasviel/Fooocus/languages,2023-08-09T18:43:40Z,2025-03-03T21:21:02Z
45986162,TensorFlow-Examples,43542,14913,43542,224,Jupyter Notebook,https://api.github.com/repos/aymericdamien/TensorFlow-Examples/languages,2015-11-11T14:21:19Z,2025-03-03T14:46:43Z
5271882,build-web-application-with-golang,43443,10627,43443,133,Go,https://api.github.com/repos/astaxie/build-web-application-with-golang/languages,2012-08-02T11:49:35Z,2025-03-03T20:46:41Z
24560307,babel,43435,5677,43435,789,TypeScript,https://api.github.com/repos/babel/babel/languages,2014-09-28T13:38:23Z,2025-03-03T21:23:50Z
7569578,discourse,43384,8454,43384,89,Ruby,https://api.github.com/repos/discourse/discourse/languages,2013-01-12T00:25:55Z,2025-03-03T22:34:04Z
41058054,CppCoreGuidelines,43351,5462,43351,256,CSS,https://api.github.com/repos/isocpp/CppCoreGuidelines/languages,2015-08-19T20:22:52Z,2025-03-03T22:33:11Z
892275,retrofit,43341,7310,43341,157,HTML,https://api.github.com/repos/square/retrofit/languages,2010-09-06T21:39:43Z,2025-03-03T14:15:14Z
10865436,frontend-dev-bookmarks,43319,5103,43319,124,,https://api.github.com/repos/dypsilon/frontend-dev-bookmarks/languages,2013-06-22T13:23:55Z,2025-03-03T18:13:33Z
8859474,jadx,43022,4999,43022,416,Java,https://api.github.com/repos/skylot/jadx/languages,2013-03-18T17:08:21Z,2025-03-03T22:42:38Z
109343098,open-source-mac-os-apps,42998,2342,42998,113,,https://api.github.com/repos/serhii-londar/open-source-mac-os-apps/languages,2017-11-03T02:35:33Z,2025-03-03T22:12:24Z
21648001,awesome-java,42909,7431,42909,13,,https://api.github.com/repos/akullpp/awesome-java/languages,2014-07-09T10:12:43Z,2025-03-03T21:41:21Z
646410686,LLaMA-Factory,42831,5229,42831,345,Python,https://api.github.com/repos/hiyouga/LLaMA-Factory/languages,2023-05-28T10:09:12Z,2025-03-03T22:04:56Z
580642043,text-generation-webui,42724,5517,42724,212,Python,https://api.github.com/repos/oobabooga/text-generation-webui/languages,2022-12-21T04:17:37Z,2025-03-03T22:54:48Z
53238813,brew,42703,10048,42703,94,Ruby,https://api.github.com/repos/Homebrew/brew/languages,2016-03-06T05:08:38Z,2025-03-03T22:38:12Z
187335810,lazydocker,42646,1345,42646,191,Go,https://api.github.com/repos/jesseduffield/lazydocker/languages,2019-05-18T08:53:50Z,2025-03-03T22:28:25Z
154950925,react-use,42618,3203,42618,613,TypeScript,https://api.github.com/repos/streamich/react-use/languages,2018-10-27T10:16:05Z,2025-03-03T23:00:34Z
202367615,lx-music-desktop,42594,6146,42594,834,TypeScript,https://api.github.com/repos/lyswhut/lx-music-desktop/languages,2019-08-14T14:31:08Z,2025-03-03T21:39:49Z
174038031,react-hook-form,42555,2138,42555,71,TypeScript,https://api.github.com/repos/react-hook-form/react-hook-form/languages,2019-03-05T23:47:10Z,2025-03-03T17:52:44Z
27729880,grpc,42540,10681,42540,1019,C++,https://api.github.com/repos/grpc/grpc/languages,2014-12-08T18:58:53Z,2025-03-03T23:11:39Z
62812261,kubernetes-the-hard-way,42519,14472,42519,249,,https://api.github.com/repos/kelseyhightower/kubernetes-the-hard-way/languages,2016-07-07T14:15:27Z,2025-03-03T22:48:02Z
117372806,front-end-interview-handbook,42432,5859,42432,14,MDX,https://api.github.com/repos/yangshun/front-end-interview-handbook/languages,2018-01-13T19:40:08Z,2025-03-03T22:43:58Z
121898717,vaultwarden,42240,2001,42240,21,Rust,https://api.github.com/repos/dani-garcia/vaultwarden/languages,2018-02-17T22:40:20Z,2025-03-03T23:00:11Z
931135,Leaflet,42164,5887,42164,556,JavaScript,https://api.github.com/repos/Leaflet/Leaflet/languages,2010-09-22T16:57:44Z,2025-03-03T22:50:14Z
730534580,ragflow,42118,3741,42118,1230,TypeScript,https://api.github.com/repos/infiniflow/ragflow/languages,2023-12-12T06:13:13Z,2025-03-03T23:10:36Z
35866694,Rocket.Chat,42112,11331,42112,3184,TypeScript,https://api.github.com/repos/RocketChat/Rocket.Chat/languages,2015-05-19T07:36:09Z,2025-03-03T22:01:40Z
44662669,dbeaver,42022,3586,42022,2944,Java,https://api.github.com/repos/dbeaver/dbeaver/languages,2015-10-21T08:26:28Z,2025-03-03T19:17:34Z
22119721,git-flight-rules,42016,3198,42016,18,,https://api.github.com/repos/k88hudson/git-flight-rules/languages,2014-07-22T20:35:09Z,2025-03-03T21:16:23Z
699532645,uv,41978,1181,41978,1389,Rust,https://api.github.com/repos/astral-sh/uv/languages,2023-10-02T20:24:11Z,2025-03-03T22:57:25Z
10187082,pm2,41962,2632,41962,1019,JavaScript,https://api.github.com/repos/Unitech/pm2/languages,2013-05-21T03:25:25Z,2025-03-03T22:27:29Z
737898780,maybe,41919,2974,41919,26,Ruby,https://api.github.com/repos/maybe-finance/maybe/languages,2024-01-01T22:23:46Z,2025-03-03T23:01:54Z
110058856,awesome-cheatsheets,41767,6368,41767,119,JavaScript,https://api.github.com/repos/LeCoupa/awesome-cheatsheets/languages,2017-11-09T02:47:15Z,2025-03-03T20:48:25Z
22458259,Alamofire,41715,7599,41715,43,Swift,https://api.github.com/repos/Alamofire/Alamofire/languages,2014-07-31T05:56:19Z,2025-03-03T21:00:48Z
159152904,JeecgBoot,41709,15105,41709,43,Java,https://api.github.com/repos/jeecgboot/JeecgBoot/languages,2018-11-26T10:40:00Z,2025-03-03T19:54:01Z
80276391,edex-ui,41692,2667,41692,6,JavaScript,https://api.github.com/repos/GitSquared/edex-ui/languages,2017-01-28T09:35:02Z,2025-03-03T18:22:39Z
743230067,GPT-SoVITS,41591,4645,41591,770,Python,https://api.github.com/repos/RVC-Boss/GPT-SoVITS/languages,2024-01-14T18:05:21Z,2025-03-03T20:49:12Z
