id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
60630844,monaco-editor,41582,3676,41582,670,JavaScript,https://api.github.com/repos/microsoft/monaco-editor/languages,2016-06-07T16:56:31Z,2025-03-03T18:57:52Z
136062240,awesome-design-patterns,41515,3003,41515,20,,https://api.github.com/repos/DovAmir/awesome-design-patterns/languages,2018-06-04T17:47:48Z,2025-03-03T22:53:36Z
49970642,yarn,41505,2734,41505,2067,JavaScript,https://api.github.com/repos/yarnpkg/yarn/languages,2016-01-19T17:39:16Z,2025-03-03T10:56:55Z
48610662,acme.sh,41375,5155,41375,1239,Shell,https://api.github.com/repos/acmesh-official/acme.sh/languages,2015-12-26T12:56:33Z,2025-03-03T16:42:02Z
192925833,prisma,41360,1647,41360,2215,TypeScript,https://api.github.com/repos/prisma/prisma/languages,2019-06-20T13:33:47Z,2025-03-03T22:13:39Z
669879380,LLMs-from-scratch,41287,5566,41287,0,Jupyter Notebook,https://api.github.com/repos/rasbt/LLMs-from-scratch/languages,2023-07-23T18:15:57Z,2025-03-03T23:11:42Z
135614069,reactjs-interview-questions,41184,9728,41184,11,JavaScript,https://api.github.com/repos/sudheerj/reactjs-interview-questions/languages,2018-05-31T17:17:01Z,2025-03-03T22:53:43Z
808144141,FreeDomain,41179,927,41179,8,HTML,https://api.github.com/repos/DigitalPlatDev/FreeDomain/languages,2024-05-30T13:23:00Z,2025-03-03T15:43:18Z
14194174,what-happens-when,41145,5662,41145,2085,,https://api.github.com/repos/alex/what-happens-when/languages,2013-11-07T04:30:06Z,2025-03-03T21:52:16Z
77189043,vue2-elm,41056,12431,41056,117,Vue,https://api.github.com/repos/bailicangdu/vue2-elm/languages,2016-12-23T01:49:20Z,2025-03-03T12:11:43Z
30203935,metabase,41048,5401,41048,4052,Clojure,https://api.github.com/repos/metabase/metabase/languages,2015-02-02T19:25:47Z,2025-03-03T22:43:00Z
613349035,ChatGLM-6B,41031,5236,41031,597,Python,https://api.github.com/repos/THUDM/ChatGLM-6B/languages,2023-03-13T12:00:18Z,2025-03-03T16:08:24Z
5625464,pyenv,41012,3123,41012,72,Roff,https://api.github.com/repos/pyenv/pyenv/languages,2012-08-31T06:57:52Z,2025-03-03T22:36:43Z
4578002,python-patterns,41006,6955,41006,16,Python,https://api.github.com/repos/faif/python-patterns/languages,2012-06-06T21:02:35Z,2025-03-03T22:11:50Z
19745004,odoo,40967,26617,40967,7394,Python,https://api.github.com/repos/odoo/odoo/languages,2014-05-13T15:38:58Z,2025-03-03T22:31:46Z
4710920,dubbo,40764,26487,40764,903,Java,https://api.github.com/repos/apache/dubbo/languages,2012-06-19T07:56:02Z,2025-03-03T20:55:11Z
65794292,styled-components,40705,2505,40705,313,TypeScript,https://api.github.com/repos/styled-components/styled-components/languages,2016-08-16T06:41:32Z,2025-03-03T23:12:45Z
17165658,spark,40653,28526,40653,207,Scala,https://api.github.com/repos/apache/spark/languages,2014-02-25T08:00:08Z,2025-03-03T23:03:30Z
3721224,swiper,40594,9746,40594,185,JavaScript,https://api.github.com/repos/nolimits4web/swiper/languages,2012-03-14T19:11:45Z,2025-03-03T20:06:26Z
680120071,autogen,40591,6031,40591,509,Python,https://api.github.com/repos/microsoft/autogen/languages,2023-08-18T11:43:45Z,2025-03-03T23:06:00Z
422274596,ColossalAI,40510,4478,40510,465,Python,https://api.github.com/repos/hpcaitech/ColossalAI/languages,2021-10-28T16:19:44Z,2025-03-03T18:48:18Z
3100121,nw.js,40503,3880,40503,940,JavaScript,https://api.github.com/repos/nwjs/nw.js/languages,2012-01-04T06:21:10Z,2025-03-03T13:50:52Z
140687430,uni-app,40474,3663,40474,1053,JavaScript,https://api.github.com/repos/dcloudio/uni-app/languages,2018-07-12T08:52:39Z,2025-03-03T14:33:09Z
237791077,diagrams,40365,2590,40365,381,Python,https://api.github.com/repos/mingrammer/diagrams/languages,2020-02-02T15:23:24Z,2025-03-03T18:58:35Z
196813750,CPlusPlusThings,40332,8631,40332,11,C++,https://api.github.com/repos/Light-City/CPlusPlusThings/languages,2019-07-14T08:45:45Z,2025-03-03T15:09:50Z
569927055,stablediffusion,40287,5168,40287,296,Python,https://api.github.com/repos/Stability-AI/stablediffusion/languages,2022-11-23T23:59:50Z,2025-03-03T16:06:31Z
67962648,vuetify,40280,6966,40280,671,TypeScript,https://api.github.com/repos/vuetifyjs/vuetify/languages,2016-09-12T00:39:35Z,2025-03-03T22:38:38Z
26783295,kong,40252,4874,40252,126,Lua,https://api.github.com/repos/Kong/kong/languages,2014-11-17T23:56:08Z,2025-03-03T21:47:38Z
83119431,ailearning,40217,11515,40217,2,Python,https://api.github.com/repos/apachecn/ailearning/languages,2017-02-25T08:53:02Z,2025-03-03T22:21:00Z
873328,sentry,40155,4273,40155,2376,Python,https://api.github.com/repos/getsentry/sentry/languages,2010-08-30T22:06:41Z,2025-03-03T23:03:35Z
599547518,vllm,40063,5998,40063,1807,Python,https://api.github.com/repos/vllm-project/vllm/languages,2023-02-09T11:23:20Z,2025-03-03T23:03:07Z
5923215,hexo,40043,4902,40043,97,TypeScript,https://api.github.com/repos/hexojs/hexo/languages,2012-09-23T15:17:08Z,2025-03-03T15:40:44Z
27442967,fastlane,39953,5766,39953,833,Ruby,https://api.github.com/repos/fastlane/fastlane/languages,2014-12-02T17:00:38Z,2025-03-03T15:25:12Z
