id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
701547123,open-webui,80733,9674,80733,178,JavaScript,https://api.github.com/repos/open-webui/open-webui/languages,2023-10-06T22:08:27Z,2025-03-04T21:49:12Z
20904437,gin,80620,8124,80620,846,Go,https://api.github.com/repos/gin-gonic/gin/languages,2014-06-16T23:57:25Z,2025-03-04T21:39:20Z
63539055,awesome-mac,80490,6418,80490,150,JavaScript,https://api.github.com/repos/jaywcjlove/awesome-mac/languages,2016-07-17T15:33:47Z,2025-03-04T21:49:09Z
1863329,laravel,80136,24223,80136,33,Blade,https://api.github.com/repos/laravel/laravel/languages,2011-06-08T03:06:08Z,2025-03-04T20:57:09Z
127988011,mall,79306,29051,79306,18,Java,https://api.github.com/repos/macrozheng/mall/languages,2018-04-04T01:11:44Z,2025-03-04T20:57:28Z
11180687,hugo,78458,7702,78458,486,Go,https://api.github.com/repos/gohugoio/hugo/languages,2013-07-04T15:26:26Z,2025-03-04T21:51:26Z
214587193,supabase,78380,7856,78380,590,TypeScript,https://api.github.com/repos/supabase/supabase/languages,2019-10-12T05:56:49Z,2025-03-04T21:48:45Z
26500787,FiraCode,78294,3124,78294,405,Clojure,https://api.github.com/repos/tonsky/FiraCode/languages,2014-11-11T19:32:38Z,2025-03-04T19:07:30Z
626805178,dify,77711,11313,77711,604,TypeScript,https://api.github.com/repos/langgenius/dify/languages,2023-04-12T07:40:24Z,2025-03-04T21:30:55Z
537603333,whisper,77445,9260,77445,92,Python,https://api.github.com/repos/openai/whisper/languages,2022-09-16T20:02:54Z,2025-03-04T21:10:39Z
51117837,models,77428,45675,77428,1245,Python,https://api.github.com/repos/tensorflow/models/languages,2016-02-05T01:15:20Z,2025-03-04T17:29:59Z
151834062,advanced-java,77143,19156,77143,6,Java,https://api.github.com/repos/doocs/advanced-java/languages,2018-10-06T11:38:30Z,2025-03-04T18:12:29Z
12888993,core,76878,32744,76878,3273,Python,https://api.github.com/repos/home-assistant/core/languages,2013-09-17T07:29:48Z,2025-03-04T21:43:58Z
357728969,bun,76554,2958,76554,4431,Zig,https://api.github.com/repos/oven-sh/bun/languages,2021-04-14T00:48:17Z,2025-03-04T21:36:00Z
26066727,mermaid,76383,7084,76383,1265,TypeScript,https://api.github.com/repos/mermaid-js/mermaid/languages,2014-11-01T23:52:32Z,2025-03-04T21:51:36Z
6296790,spring-boot,76330,40956,76330,561,Java,https://api.github.com/repos/spring-projects/spring-boot/languages,2012-10-19T15:02:57Z,2025-03-04T21:03:02Z
199570071,v2rayN,75948,12292,75948,11,C#,https://api.github.com/repos/2dust/v2rayN/languages,2019-07-30T03:47:24Z,2025-03-04T21:28:08Z
612354784,llama.cpp,75804,10961,75804,741,C++,https://api.github.com/repos/ggml-org/llama.cpp/languages,2023-03-10T18:58:00Z,2025-03-04T20:34:28Z
160640094,LeetCodeAnimation,75732,13983,75732,21,Java,https://api.github.com/repos/MisterBooo/LeetCodeAnimation/languages,2018-12-06T08:01:22Z,2025-03-04T13:54:56Z
32689863,manim,75706,6586,75706,451,Python,https://api.github.com/repos/3b1b/manim/languages,2015-03-22T18:50:58Z,2025-03-04T21:02:22Z
3470471,Font-Awesome,74714,12200,74714,4128,JavaScript,https://api.github.com/repos/FortAwesome/Font-Awesome/languages,2012-02-17T14:19:43Z,2025-03-04T21:58:19Z
14747598,json-server,73728,7097,73728,709,JavaScript,https://api.github.com/repos/typicode/json-server/languages,2013-11-27T13:21:13Z,2025-03-04T21:27:45Z
10744183,netdata,73678,6024,73678,207,C,https://api.github.com/repos/netdata/netdata/languages,2013-06-17T18:39:10Z,2025-03-04T21:50:22Z
47018239,awesome-interview-questions,73527,9017,73527,50,,https://api.github.com/repos/DopplerHQ/awesome-interview-questions/languages,2015-11-28T09:48:17Z,2025-03-04T21:19:28Z
619959033,gpt4all,72690,7939,72690,680,C++,https://api.github.com/repos/nomic-ai/gpt4all/languages,2023-03-27T18:49:32Z,2025-03-04T21:26:50Z
44571718,awesome-vue,72620,9470,72620,51,,https://api.github.com/repos/vuejs/awesome-vue/languages,2015-10-20T00:16:14Z,2025-03-04T20:40:10Z
655806940,generative-ai-for-beginners,72206,37562,72206,10,Jupyter Notebook,https://api.github.com/repos/microsoft/generative-ai-for-beginners/languages,2023-06-19T16:28:59Z,2025-03-04T21:41:10Z
44882201,awesome-for-beginners,72103,7160,72103,12,,https://api.github.com/repos/MunGell/awesome-for-beginners/languages,2015-10-24T19:53:36Z,2025-03-04T21:26:10Z
507775,elasticsearch,71825,25107,71825,4949,Java,https://api.github.com/repos/elastic/elasticsearch/languages,2010-02-08T13:20:56Z,2025-03-04T21:15:48Z
278335273,github-readme-stats,71775,23966,71775,387,JavaScript,https://api.github.com/repos/anuraghazra/github-readme-stats/languages,2020-07-09T10:34:22Z,2025-03-04T21:14:36Z
145553672,funNLP,71369,14715,71369,33,Python,https://api.github.com/repos/fighting41love/funNLP/languages,2018-08-21T11:20:39Z,2025-03-04T16:00:20Z
343965132,ML-For-Beginners,71300,15179,71300,5,HTML,https://api.github.com/repos/microsoft/ML-For-Beginners/languages,2021-03-03T01:34:05Z,2025-03-04T20:38:11Z
257485422,vite,71062,6476,71062,591,TypeScript,https://api.github.com/repos/vitejs/vite/languages,2020-04-21T05:03:57Z,2025-03-04T21:44:24Z
172953845,code-server,70079,5790,70079,150,TypeScript,https://api.github.com/repos/coder/code-server/languages,2019-02-27T16:50:41Z,2025-03-04T20:43:16Z
221981891,playwright,69819,3912,69819,746,TypeScript,https://api.github.com/repos/microsoft/playwright/languages,2019-11-15T18:32:42Z,2025-03-04T20:57:34Z
523379232,stable-diffusion,69796,10343,69796,600,Jupyter Notebook,https://api.github.com/repos/CompVis/stable-diffusion/languages,2022-08-10T14:36:44Z,2025-03-04T20:52:42Z
212639071,devops-exercises,69712,15516,69712,43,Python,https://api.github.com/repos/bregman-arie/devops-exercises/languages,2019-10-03T17:31:21Z,2025-03-04T21:42:03Z
80945428,nest,69680,7778,69680,50,TypeScript,https://api.github.com/repos/nestjs/nest/languages,2017-02-04T20:12:52Z,2025-03-04T17:01:30Z
107111421,Front-End-Checklist,69632,6469,69632,1,,https://api.github.com/repos/thedaviddias/Front-End-Checklist/languages,2017-10-16T10:12:36Z,2025-03-04T21:14:35Z
589831718,ComfyUI,69581,7481,69581,2085,Python,https://api.github.com/repos/comfyanonymous/ComfyUI/languages,2023-01-17T03:15:56Z,2025-03-04T21:55:41Z
243950408,HowToCook,69380,8840,69380,397,Dockerfile,https://api.github.com/repos/Anduin2017/HowToCook/languages,2020-02-29T10:43:49Z,2025-03-04T15:54:22Z
7691631,moby,69269,18707,69269,3537,Go,https://api.github.com/repos/moby/moby/languages,2013-01-18T18:10:57Z,2025-03-04T15:53:47Z
693342566,system-design-101,69034,7342,69034,45,,https://api.github.com/repos/ByteByteGoHq/system-design-101/languages,2023-09-18T20:52:03Z,2025-03-04T21:26:16Z
