id,name,stars,forks,watchers,open_issues,primary_language,languages_url,created_at,updated_at
15019962,tldr,53907,4356,53907,233,Markdown,https://api.github.com/repos/tldr-pages/tldr/languages,2013-12-08T07:34:43Z,2025-03-03T22:32:10Z
579082810,Prompt-Engineering-Guide,53810,5251,53810,187,MDX,https://api.github.com/repos/dair-ai/Prompt-Engineering-Guide/languages,2022-12-16T16:04:50Z,2025-03-03T21:50:46Z
36502,git,53717,25949,53717,213,C,https://api.github.com/repos/git/git/languages,2008-07-23T14:21:26Z,2025-03-03T22:48:18Z
575340621,ChatGPT,53649,6058,53649,805,Rust,https://api.github.com/repos/lencx/ChatGPT/languages,2022-12-07T09:43:02Z,2025-03-03T20:49:07Z
188660663,Real-Time-Voice-Cloning,53631,8898,53631,219,Python,https://api.github.com/repos/CorentinJ/Real-Time-Voice-Cloning/languages,2019-05-26T08:56:15Z,2025-03-03T21:34:19Z
42408804,traefik,53485,5252,53485,647,Go,https://api.github.com/repos/traefik/traefik/languages,2015-09-13T19:04:02Z,2025-03-03T22:40:50Z
114747226,faceswap,53381,13336,53381,36,Python,https://api.github.com/repos/deepfakes/faceswap/languages,2017-12-19T09:44:13Z,2025-03-03T20:04:22Z
634224458,gpt-engineer,53215,6954,53215,33,Python,https://api.github.com/repos/AntonOsika/gpt-engineer/languages,2023-04-29T12:52:15Z,2025-03-03T21:36:01Z
594155488,Stirling-PDF,53036,4365,53036,216,Java,https://api.github.com/repos/Stirling-Tools/Stirling-PDF/languages,2023-01-27T18:22:42Z,2025-03-03T22:44:08Z
152870372,weekly,52869,3141,52869,4988,,https://api.github.com/repos/ruanyf/weekly/languages,2018-10-13T12:36:07Z,2025-03-03T17:56:08Z
92443980,drawio-desktop,52826,5159,52826,68,JavaScript,https://api.github.com/repos/jgraph/drawio-desktop/languages,2017-05-25T20:58:42Z,2025-03-03T21:48:24Z
1700621,normalize.css,52813,10622,52813,82,CSS,https://api.github.com/repos/necolas/normalize.css/languages,2011-05-04T10:20:25Z,2025-03-03T08:38:40Z
74627617,openpilot,52777,9500,52777,139,Python,https://api.github.com/repos/commaai/openpilot/languages,2016-11-24T01:33:30Z,2025-03-03T22:47:23Z
264818686,yolov5,52660,16727,52660,229,Python,https://api.github.com/repos/ultralytics/yolov5/languages,2020-05-18T03:45:11Z,2025-03-03T22:04:34Z
1362490,requests,52562,9391,52562,271,Python,https://api.github.com/repos/psf/requests/languages,2011-02-13T18:38:17Z,2025-03-03T19:01:16Z
108761645,nocodb,52512,3653,52512,640,TypeScript,https://api.github.com/repos/nocodb/nocodb/languages,2017-10-29T18:51:48Z,2025-03-03T22:49:16Z
138547797,mkcert,52492,2757,52492,150,Go,https://api.github.com/repos/FiloSottile/mkcert/languages,2018-06-25T05:33:03Z,2025-03-03T22:22:43Z
254832799,hackingtool,51769,5584,51769,56,Python,https://api.github.com/repos/Z4nzu/hackingtool/languages,2020-04-11T09:21:31Z,2025-03-03T21:24:15Z
28428729,awesome-android-ui,51692,10221,51692,33,,https://api.github.com/repos/wasabeef/awesome-android-ui/languages,2014-12-24T01:45:03Z,2025-03-03T20:31:48Z
12256376,ionic-framework,51492,13483,51492,579,TypeScript,https://api.github.com/repos/ionic-team/ionic-framework/languages,2013-08-20T23:06:02Z,2025-03-03T19:57:24Z
130464961,bat,51394,1284,51394,349,Rust,https://api.github.com/repos/sharkdp/bat/languages,2018-04-21T10:52:23Z,2025-03-03T21:53:59Z
102969245,project-layout,51236,5264,51236,90,Makefile,https://api.github.com/repos/golang-standards/project-layout/languages,2017-09-09T16:33:26Z,2025-03-03T22:17:12Z
67702184,Magisk,51219,13302,51219,38,C++,https://api.github.com/repos/topjohnwu/Magisk/languages,2016-09-08T12:42:53Z,2025-03-03T21:26:30Z
24953448,material-design-icons,51174,9630,51174,344,,https://api.github.com/repos/google/material-design-icons/languages,2014-10-08T18:01:28Z,2025-03-03T20:00:01Z
9309093,Semantic-UI,51157,4932,51157,1077,JavaScript,https://api.github.com/repos/Semantic-Org/Semantic-UI/languages,2013-04-08T23:32:04Z,2025-03-03T22:55:43Z
220809393,rich,51015,1792,51015,267,Python,https://api.github.com/repos/Textualize/rich/languages,2019-11-10T15:28:09Z,2025-03-03T22:53:03Z
53809090,anime,50955,3706,50955,234,JavaScript,https://api.github.com/repos/juliangarnier/anime/languages,2016-03-13T21:37:45Z,2025-03-03T16:59:50Z
53631945,ripgrep,50781,2074,50781,165,Rust,https://api.github.com/repos/BurntSushi/ripgrep/languages,2016-03-11T02:02:33Z,2025-03-03T21:02:28Z
20619036,pi-hole,50716,2766,50716,51,Shell,https://api.github.com/repos/pi-hole/pi-hole/languages,2014-06-08T15:02:55Z,2025-03-03T22:13:14Z
180328715,zustand,50626,1599,50626,7,TypeScript,https://api.github.com/repos/pmndrs/zustand/languages,2019-04-09T09:10:06Z,2025-03-03T18:01:28Z
20300177,guava,50560,10965,50560,718,Java,https://api.github.com/repos/google/guava/languages,2014-05-29T16:23:17Z,2025-03-03T19:30:29Z
29261473,minio,50516,5687,50516,38,Go,https://api.github.com/repos/minio/minio/languages,2015-01-14T19:23:58Z,2025-03-03T22:50:04Z
33263118,uBlock,50218,3301,50218,14,JavaScript,https://api.github.com/repos/gorhill/uBlock/languages,2015-04-01T17:51:11Z,2025-03-03T22:56:05Z
773286980,grok-1,50195,8366,50195,116,Python,https://api.github.com/repos/xai-org/grok-1/languages,2024-03-17T08:53:38Z,2025-03-03T20:08:39Z
599320067,langflow,50175,5497,50175,797,Python,https://api.github.com/repos/langflow-ai/langflow/languages,2023-02-08T22:28:03Z,2025-03-03T22:22:14Z
3432266,kotlin,50094,5860,50094,174,Kotlin,https://api.github.com/repos/JetBrains/kotlin/languages,2012-02-13T17:29:58Z,2025-03-03T22:05:20Z
75104123,prettier,50052,4469,50052,1446,JavaScript,https://api.github.com/repos/prettier/prettier/languages,2016-11-29T17:13:37Z,2025-03-03T18:04:36Z
1663468,pdf.js,49928,10179,49928,416,JavaScript,https://api.github.com/repos/mozilla/pdf.js/languages,2011-04-26T06:32:03Z,2025-03-03T20:05:13Z
269336148,Docker-OSX,49841,2790,49841,391,Shell,https://api.github.com/repos/sickcodes/Docker-OSX/languages,2020-06-04T11:01:37Z,2025-03-03T19:44:56Z
18708860,github-cheat-sheet,49756,5289,49756,39,,https://api.github.com/repos/tiimgreen/github-cheat-sheet/languages,2014-04-12T16:38:42Z,2025-03-03T20:31:46Z
133251103,dive,49697,1857,49697,209,Go,https://api.github.com/repos/wagoodman/dive/languages,2018-05-13T15:44:01Z,2025-03-03T22:54:41Z
65252,jekyll,49681,10066,49681,207,Ruby,https://api.github.com/repos/jekyll/jekyll/languages,2008-10-20T06:29:03Z,2025-03-03T19:54:03Z
50264296,bulma,49618,3951,49618,493,CSS,https://api.github.com/repos/jgthms/bulma/languages,2016-01-23T23:48:34Z,2025-03-03T19:29:02Z
130688011,meilisearch,49538,1940,49538,207,Rust,https://api.github.com/repos/meilisearch/meilisearch/languages,2018-04-23T11:45:28Z,2025-03-03T21:30:16Z
348060227,astro,49496,2640,49496,178,TypeScript,https://api.github.com/repos/withastro/astro/languages,2021-03-15T17:19:47Z,2025-03-03T22:52:33Z
721767116,clash-verge-rev,49307,3855,49307,188,TypeScript,https://api.github.com/repos/clash-verge-rev/clash-verge-rev/languages,2023-11-21T18:24:03Z,2025-03-03T22:57:56Z
6093316,DefinitelyTyped,49307,30337,49307,712,TypeScript,https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/languages,2012-10-05T16:39:45Z,2025-03-03T21:31:15Z
17803236,rclone,49134,4368,49134,1096,Go,https://api.github.com/repos/rclone/rclone/languages,2014-03-16T16:19:57Z,2025-03-03T21:54:49Z
618058471,segment-anything,49122,5797,49122,568,Jupyter Notebook,https://api.github.com/repos/facebookresearch/segment-anything/languages,2023-03-23T17:03:03Z,2025-03-03T22:53:53Z
21938243,awesome-rust,49013,2860,49013,11,Rust,https://api.github.com/repos/rust-unofficial/awesome-rust/languages,2014-07-17T10:45:10Z,2025-03-03T22:55:04Z
137078487,core,49013,8524,49013,998,TypeScript,https://api.github.com/repos/vuejs/core/languages,2018-06-12T13:49:36Z,2025-03-03T18:25:57Z
56969116,trackerslist,48872,6640,48872,8,,https://api.github.com/repos/ngosang/trackerslist/languages,2016-04-24T11:57:57Z,2025-03-03T21:43:11Z
67186968,chinese-poetry,48759,9779,48759,122,JavaScript,https://api.github.com/repos/chinese-poetry/chinese-poetry/languages,2016-09-02T03:32:25Z,2025-03-03T13:52:36Z
110446844,marktext,48726,3584,48726,1257,JavaScript,https://api.github.com/repos/marktext/marktext/languages,2017-11-12T16:05:25Z,2025-03-03T22:42:08Z
660551251,MetaGPT,48713,5773,48713,83,Python,https://api.github.com/repos/geekan/MetaGPT/languages,2023-06-30T09:04:55Z,2025-03-03T22:51:45Z
771302083,OpenHands,48632,5344,48632,299,Python,https://api.github.com/repos/All-Hands-AI/OpenHands/languages,2024-03-13T03:33:31Z,2025-03-03T22:51:47Z
